Precision,Recall
0.4867549668874172,1.0
0.49,1.0
0.4916387959866221,1.0
0.49328859060402686,1.0
0.494949494949495,1.0
0.4966216216216216,1.0
0.49830508474576274,1.0
0.5,1.0
0.5017064846416383,1.0
0.5034246575342466,1.0
0.5051546391752577,1.0
0.506896551724138,1.0
0.5086505190311419,1.0
0.5104166666666666,1.0
0.5121951219512195,1.0
0.513986013986014,1.0
0.5157894736842106,1.0
0.5176056338028169,1.0
0.519434628975265,1.0
0.5212765957446809,1.0
0.5231316725978647,1.0
0.525,1.0
0.5268817204301075,1.0
0.5251798561151079,0.9931972789115646
0.5270758122743683,0.9931972789115646
0.5289855072463768,0.9931972789115646
0.5309090909090909,0.9931972789115646
0.5328467153284672,0.9931972789115646
0.5347985347985348,0.9931972789115646
0.5367647058823529,0.9931972789115646
0.5387453874538746,0.9931972789115646
0.5407407407407407,0.9931972789115646
0.5427509293680297,0.9931972789115646
0.5447761194029851,0.9931972789115646
0.5468164794007491,0.9931972789115646
0.5488721804511278,0.9931972789115646
0.5509433962264151,0.9931972789115646
0.553030303030303,0.9931972789115646
0.5551330798479087,0.9931972789115646
0.5534351145038168,0.9863945578231292
0.5517241379310345,0.9795918367346939
0.5538461538461539,0.9795918367346939
0.555984555984556,0.9795918367346939
0.5581395348837209,0.9795918367346939
0.5603112840466926,0.9795918367346939
0.5625,0.9795918367346939
0.5647058823529412,0.9795918367346939
0.5669291338582677,0.9795918367346939
0.5691699604743083,0.9795918367346939
0.5714285714285714,0.9795918367346939
0.5737051792828686,0.9795918367346939
0.572,0.9727891156462585
0.570281124497992,0.9659863945578231
0.5725806451612904,0.9659863945578231
0.5748987854251012,0.9659863945578231
0.573170731707317,0.9591836734693877
0.5755102040816327,0.9591836734693877
0.5778688524590164,0.9591836734693877
0.5802469135802469,0.9591836734693877
0.5826446280991735,0.9591836734693877
0.5850622406639004,0.9591836734693877
0.5833333333333334,0.9523809523809523
0.5857740585774058,0.9523809523809523
0.5882352941176471,0.9523809523809523
0.5907172995780591,0.9523809523809523
0.5932203389830508,0.9523809523809523
0.5957446808510638,0.9523809523809523
0.5982905982905983,0.9523809523809523
0.6008583690987125,0.9523809523809523
0.603448275862069,0.9523809523809523
0.6017316017316018,0.9455782312925171
0.6043478260869565,0.9455782312925171
0.6069868995633187,0.9455782312925171
0.6096491228070176,0.9455782312925171
0.6123348017621145,0.9455782312925171
0.6150442477876106,0.9455782312925171
0.6177777777777778,0.9455782312925171
0.6205357142857143,0.9455782312925171
0.6233183856502242,0.9455782312925171
0.6261261261261262,0.9455782312925171
0.6289592760180995,0.9455782312925171
0.6318181818181818,0.9455782312925171
0.634703196347032,0.9455782312925171
0.6376146788990825,0.9455782312925171
0.6405529953917051,0.9455782312925171
